Date,Location,Gear,Treatment,Cage,Bag,Oyster,Height,Length,Width,Cup.ratio,Shell.shape,Tag.num
9/13/22,Inside,FB,FBi,,2,50,83,52,21,0.25,1.28,2
9/13/22,Inside,FB,FBi,,2,51,68,49,15,0.22,2.86,2
9/13/22,Inside,FB,FBi,,2,52,55,48,14,0.25,3.84,2
9/13/22,Inside,FB,FBi,,2,53,65,56,15,0.23,5.24,2
9/13/22,Inside,FB,FBi,,2,54,72,58,18,0.25,3.38,2
9/13/22,Inside,FB,FBi,,2,55,50,43,18,0.36,1.53,2
9/13/22,Inside,FB,FBi,,2,56,69,49,17,0.25,1.73,2
9/13/22,Inside,FB,FBi,,2,57,66,42,17,0.26,0.90,2
9/13/22,Inside,FB,FBi,,2,58,73,58,16,0.22,4.61,2
9/13/22,Inside,FB,FBi,,2,59,61,42,17,0.28,0.57,2
9/13/22,Inside,FB,FBi,,2,60,60,52,16,0.27,3.63,2
9/13/22,Inside,FB,FBi,,2,61,65,53,20,0.31,1.69,2
9/13/22,Inside,FB,FBi,,2,62,50,44,15,0.30,2.54,2
9/13/22,Inside,FB,FBi,,2,63,64,48,15,0.23,2.56,2
9/13/22,Inside,FB,FBi,,2,64,78,40,16,0.21,4.09,2
9/13/22,Inside,FB,FBi,,3,65,56,38,14,0.25,1.07,3
9/13/22,Inside,FB,FBi,,3,66,66,45,16,0.24,1.53,3
9/13/22,Inside,FB,FBi,,3,67,82,50,14,0.17,5.53,3
9/13/22,Inside,FB,FBi,,3,68,78,50,18,0.23,2.03,3
9/13/22,Inside,FB,FBi,,3,69,90,60,22,0.24,1.86,3
9/13/22,Inside,FB,FBi,,3,70,52,46,14,0.27,3.46,3
9/13/22,Inside,FB,FBi,,3,71,76,49,15,0.20,3.61,3
9/13/22,Inside,FB,FBi,,3,72,80,46,15,0.19,4.38,3
9/13/22,Inside,FB,FBi,,3,73,68,44,15,0.22,2.18,3
9/13/22,Inside,FB,FBi,,3,74,64,45,15,0.23,1.94,3
9/13/22,Inside,FB,FBi,,3,75,76,42,23,0.30,0.97,3
9/13/22,Inside,FB,FBi,,3,76,72,46,18,0.25,1.21,3
9/13/22,Inside,FB,FBi,,3,77,85,56,18,0.21,3.28,3
9/13/22,Inside,FB,FBi,,3,78,60,39,15,0.25,1.03,3
9/13/22,Inside,FB,FBi,,3,79,59,46,14,0.24,2.73,3
9/13/22,Inside,FB,FBi,,3,80,60,48,15,0.25,2.71,3
9/13/22,Inside,FB,FBi,,3,81,70,49,20,0.29,0.59,3
9/13/22,Inside,FB,FBi,,3,82,64,52,20,0.31,1.53,3
9/13/22,Inside,FB,FBi,,3,83,53,44,15,0.28,2.07,3
9/13/22,Inside,FB,FBi,,3,84,60,36,12,0.20,2.67,3
9/13/22,Inside,FB,FBi,,3,85,62,46,15,0.24,2.09,3
9/13/22,Inside,FB,FBi,,3,86,57,44,13,0.23,2.84,3
9/13/22,Inside,FB,FBi,,3,87,70,55,18,0.26,2.59,3
9/13/22,Inside,FB,FBi,,3,88,58,39,12,0.21,2.51,3
9/13/22,Inside,FB,FBi,,3,89,75,44,15,0.20,3.37,3
9/13/22,Inside,FB,FBi,,3,90,54,40,11,0.20,3.17,3
9/13/22,Inside,FB,FBi,,3,91,64,40,13,0.20,2.71,3
9/13/22,Inside,FB,FBi,,3,92,71,50,21,0.30,0.45,3
9/13/22,Inside,FB,FBi,,3,93,49,38,10,0.20,3.35,3
9/13/22,Inside,FB,FBi,,3,94,46,36,10,0.22,2.78,3
9/13/22,Inside,FB,FBi,,3,95,65,50,17,0.26,1.97,3
9/13/22,Inside,FB,FBi,,3,96,65,47,16,0.25,1.79,3
9/13/22,Outside,FB,FBo,,1,1,90,60,18,0.20,4.29,16
9/13/22,Outside,FB,FBo,,1,2,53,43,12,0.23,3.38,16
9/13/22,Outside,FB,FBo,,1,3,49,36,14,0.29,0.66,16
9/13/22,Outside,FB,FBo,,1,4,80,50,17,0.21,2.89,16
9/13/22,Outside,FB,FBo,,1,5,59,45,15,0.25,1.90,16
9/13/22,Outside,FB,FBo,,1,6,65,52,16,0.25,3.08,16
9/13/22,Outside,FB,FBo,,1,7,81,61,22,0.27,1.79,16
9/13/22,Outside,FB,FBo,,1,8,64,49,14,0.22,3.48,16
9/13/22,Outside,FB,FBo,,1,9,67,51,19,0.28,1.30,16
9/13/22,Outside,FB,FBo,,1,10,69,56,18,0.26,2.97,16
9/13/22,Outside,FB,FBo,,1,11,61,47,18,0.30,1.09,16
9/13/22,Outside,FB,FBo,,1,12,47,42,12,0.26,3.69,16
9/13/22,Outside,FB,FBo,,1,13,53,43,19,0.36,0.92,16
9/13/22,Outside,FB,FBo,,1,14,58,47,15,0.26,2.54,16
9/13/22,Outside,FB,FBo,,1,15,47,47,14,0.30,5.16,16
9/13/22,Outside,FB,FBo,,1,16,60,51,18,0.30,2.37,16
9/13/22,Outside,FB,FBo,,1,17,72,60,20,0.28,3.05,16
9/13/22,Outside,FB,FBo,,1,18,78,48,20,0.26,1.12,16
9/13/22,Outside,FB,FBo,,1,19,66,48,18,0.27,1.09,16
9/13/22,Outside,FB,FBo,,1,20,73,57,18,0.25,3.01,16
9/13/22,Outside,FB,FBo,,1,21,58,44,13,0.22,2.83,16
9/13/22,Outside,FB,FBo,,1,22,57,44,17,0.30,0.98,16
9/13/22,Outside,FB,FBo,,1,23,60,50,15,0.25,3.40,16
9/13/22,Outside,FB,FBo,,1,24,51,40,10,0.20,3.97,16
9/13/22,Outside,FB,FBo,,1,25,53,46,13,0.25,3.89,16
9/13/22,Outside,FB,FBo,,1,26,61,44,14,0.23,2.23,16
9/13/22,Outside,FB,FBo,,1,27,65,52,15,0.23,3.70,16
9/13/22,Outside,FB,FBo,,1,28,64,46,14,0.22,2.74,16
9/13/22,Outside,FB,FBo,,1,29,63,51,19,0.30,1.64,16
9/13/22,Outside,FB,FBo,,1,30,52,40,13,0.25,1.88,16
9/13/22,Outside,FB,FBo,,1,31,72,55,20,0.28,1.59,16
9/13/22,Outside,FB,FBo,,1,32,64,53,18,0.28,2.50,16
9/13/22,Outside,FB,FBo,,2,33,74,48,17,0.23,1.99,17
9/13/22,Outside,FB,FBo,,2,34,79,57,24,0.30,0.53,17
9/13/22,Outside,FB,FBo,,2,35,70,50,21,0.30,0.46,17
9/13/22,Outside,FB,FBo,,2,36,78,59,20,0.26,2.31,17
9/13/22,Outside,FB,FBo,,2,37,67,50,17,0.25,1.91,17
9/13/22,Outside,FB,FBo,,2,38,55,44,13,0.24,2.93,17
9/13/22,Outside,FB,FBo,,2,39,67,48,15,0.22,2.62,17
9/13/22,Outside,FB,FBo,,2,40,72,52,18,0.25,1.83,17
9/13/22,Outside,FB,FBo,,2,41,57,48,17,0.30,2.13,17
9/13/22,Outside,FB,FBo,,2,42,75,50,20,0.27,0.86,17
9/13/22,Outside,FB,FBo,,2,43,65,53,15,0.23,4.05,17
9/13/22,Outside,FB,FBo,,2,44,67,60,16,0.24,6.05,17
9/13/22,Outside,FB,FBo,,2,45,60,48,14,0.23,3.31,17
9/13/22,Outside,FB,FBo,,2,46,72,52,20,0.28,1.00,17
9/13/22,Outside,FB,FBo,,2,47,70,59,13,0.19,7.70,17
9/13/22,Outside,FB,FBo,,2,48,58,45,14,0.24,2.48,17
9/13/22,Outside,FB,FBo,,2,49,54,46,14,0.26,3.16,17
9/13/22,Outside,FB,FBo,,2,50,57,42,13,0.23,2.32,17
9/13/22,Outside,FB,FBo,,2,51,47,40,15,0.32,1.61,17
9/13/22,Outside,FB,FBo,,2,52,48,37,12,0.25,1.75,17
9/13/22,Outside,FB,FBo,,2,53,57,46,13,0.23,3.48,17
9/13/22,Outside,FB,FBo,,2,54,68,51,12,0.18,5.76,17
9/13/22,Outside,FB,FBo,,2,55,79,59,22,0.28,1.43,17
9/13/22,Outside,FB,FBo,,2,56,65,57,15,0.23,5.68,17
9/13/22,Outside,FB,FBo,,2,57,57,45,14,0.25,2.53,17
9/13/22,Outside,FB,FBo,,2,58,66,45,19,0.29,0.41,17
9/13/22,Outside,FB,FBo,,2,59,80,52,22,0.28,0.65,17
9/13/22,Outside,FB,FBo,,2,60,48,40,10,0.21,4.12,17
9/13/22,Outside,FB,FBo,,2,61,75,50,15,0.20,3.57,17
9/13/22,Outside,FB,FBo,,2,62,65,53,15,0.23,4.05,17
9/13/22,Outside,FB,FBo,,2,63,73,55,20,0.27,1.55,17
9/13/22,Outside,FB,FBo,,2,64,62,50,15,0.24,3.22,17
9/13/22,Outside,FB,FBo,,3,65,53,44,10,0.19,5.39,18
9/13/22,Outside,FB,FBo,,3,66,77,57,20,0.26,1.88,18
9/13/22,Outside,FB,FBo,,3,67,88,62,16,0.18,6.02,18
9/13/22,Outside,FB,FBo,,3,68,53,51,11,0.21,8.02,18
9/13/22,Outside,FB,FBo,,3,69,61,55,15,0.25,5.39,18
9/13/22,Outside,FB,FBo,,3,70,80,55,19,0.24,2.11,18
9/13/22,Outside,FB,FBo,,3,71,52,46,12,0.23,4.73,18
9/13/22,Outside,FB,FBo,,3,72,59,50,18,0.31,2.18,18
9/13/22,Outside,FB,FBo,,3,73,54,44,15,0.28,1.96,18
9/13/22,Outside,FB,FBo,,3,74,68,51,16,0.24,2.68,18
9/13/22,Outside,FB,FBo,,3,75,73,57,15,0.21,5.03,18
9/13/22,Outside,FB,FBo,,3,76,65,48,15,0.23,2.56,18
9/13/22,Outside,FB,FBo,,3,77,65,50,18,0.28,1.54,18
9/13/22,Outside,FB,FBo,,3,78,58,49,15,0.26,3.25,18
9/13/22,Outside,FB,FBo,,3,79,84,62,22,0.26,1.93,18
9/13/22,Outside,FB,FBo,,3,80,70,52,16,0.23,2.93,18
9/13/22,Outside,FB,FBo,,3,81,65,58,14,0.22,6.93,18
9/13/22,Outside,FB,FBo,,3,82,74,44,16,0.22,2.54,18
9/13/22,Outside,FB,FBo,,3,83,65,40,15,0.23,1.67,18
9/13/22,Outside,FB,FBo,,3,84,75,52,20,0.27,1.04,18
9/13/22,Outside,FB,FBo,,3,85,58,52,18,0.31,3.13,18
9/13/22,Outside,FB,FBo,,3,86,79,48,21,0.27,0.92,18
9/13/22,Outside,FB,FBo,,3,87,65,58,18,0.28,4.29,18
9/13/22,Outside,FB,FBo,,3,88,52,44,18,0.35,1.44,18
9/13/22,Outside,FB,FBo,,3,89,50,43,16,0.32,1.85,18
9/13/22,Outside,FB,FBo,,3,90,73,57,20,0.27,2.03,18
9/13/22,Outside,FB,FBo,,3,91,68,54,16,0.24,3.54,18
9/13/22,Outside,FB,FBo,,3,92,63,42,16,0.25,1.03,18
9/13/22,Outside,FB,FBo,,3,93,86,59,22,0.26,1.50,18
9/13/22,Outside,FB,FBo,,3,94,57,40,17,0.30,0.32,18
9/13/22,Outside,FB,FBo,,3,95,64,52,17,0.27,2.62,18
9/13/22,Outside,FB,FBo,,3,96,59,49,18,0.31,1.85,18
9/13/22,Inside,FC,FCi,1,A,1,73,59,16,0.22,4.95,19
9/13/22,Inside,FC,FCi,1,A,2,56,48,15,0.27,3.13,19
9/13/22,Inside,FC,FCi,1,A,3,75,48,18,0.24,1.60,19
9/13/22,Inside,FC,FCi,1,A,4,61,60,16,0.26,7.36,19
9/13/22,Inside,FC,FCi,1,A,5,65,58,16,0.25,5.45,19
9/13/22,Inside,FC,FCi,1,A,6,51,44,14,0.27,2.80,19
9/13/22,Inside,FC,FCi,1,A,7,53,37,14,0.26,0.82,19
9/13/22,Inside,FC,FCi,1,A,8,54,46,14,0.26,3.16,19
9/13/22,Inside,FC,FCi,1,B,9,87,60,24,0.28,0.89,20
9/13/22,Inside,FC,FCi,1,B,10,54,45,16,0.30,1.90,20
9/13/22,Inside,FC,FCi,1,B,11,57,53,17,0.30,4.17,20
9/13/22,Inside,FC,FCi,1,B,12,79,60,20,0.25,2.52,20
9/13/22,Inside,FC,FCi,1,B,13,71,49,19,0.27,0.94,20
9/13/22,Inside,FC,FCi,1,B,14,59,48,18,0.31,1.54,20
9/13/22,Inside,FC,FCi,1,B,15,68,54,18,0.26,2.43,20
9/13/22,Inside,FC,FCi,1,B,16,73,50,20,0.27,0.76,20
9/13/22,Inside,FC,FCi,1,C,17,70,51,19,0.27,1.21,21
9/13/22,Inside,FC,FCi,1,C,18,84,57,20,0.24,2.10,21
9/13/22,Inside,FC,FCi,1,C,19,70,55,18,0.26,2.59,21
9/13/22,Inside,FC,FCi,1,C,20,65,53,18,0.28,2.39,21
9/13/22,Inside,FC,FCi,1,C,21,70,45,12,0.17,4.80,21
9/13/22,Inside,FC,FCi,1,C,22,70,55,20,0.29,1.72,21
9/13/22,Inside,FC,FCi,1,C,23,55,43,14,0.25,2.04,21
9/13/22,Inside,FC,FCi,1,C,24,71,56,18,0.25,2.82,21
9/13/22,Inside,FC,FCi,1,D,25,72,54,23,0.32,0.60,22
9/13/22,Inside,FC,FCi,1,D,26,52,42,15,0.29,1.55,22
9/13/22,Inside,FC,FCi,1,D,27,76,54,20,0.26,1.33,22
9/13/22,Inside,FC,FCi,1,D,28,51,38,18,0.35,0.27,22
9/13/22,Inside,FC,FCi,1,D,29,86,51,19,0.22,2.72,22
9/13/22,Inside,FC,FCi,1,D,30,54,42,15,0.28,1.38,22
9/13/22,Inside,FC,FCi,1,D,31,76,52,21,0.28,0.73,22
9/13/22,Inside,FC,FCi,1,D,32,58,50,16,0.28,3.13,22
9/13/22,Inside,FC,FCi,2,A,33,71,48,20,0.28,0.53,23
9/13/22,Inside,FC,FCi,2,A,34,62,53,16,0.26,3.74,23
9/13/22,Inside,FC,FCi,2,A,35,46,38,10,0.22,3.49,23
9/13/22,Inside,FC,FCi,2,A,36,52,45,12,0.23,4.28,23
9/13/22,Inside,FC,FCi,2,A,37,78,48,17,0.22,2.55,23
9/13/22,Inside,FC,FCi,2,A,38,54,43,11,0.20,4.08,23
9/13/22,Inside,FC,FCi,2,A,39,64,45,19,0.30,0.38,23
9/13/22,Inside,FC,FCi,2,A,40,65,42,16,0.25,1.21,23
9/13/22,Inside,FC,FCi,2,B,41,74,55,15,0.20,4.45,24
9/13/22,Inside,FC,FCi,2,B,42,72,60,18,0.25,4.08,24
9/13/22,Inside,FC,FCi,2,B,43,67,62,17,0.25,6.36,24
9/13/22,Inside,FC,FCi,2,B,44,77,56,21,0.27,1.27,24
9/13/22,Inside,FC,FCi,2,B,45,49,47,15,0.31,4.13,24
9/13/22,Inside,FC,FCi,2,B,46,49,44,11,0.22,5.00,24
9/13/22,Inside,FC,FCi,2,B,47,69,46,15,0.22,2.46,24
9/13/22,Inside,FC,FCi,2,B,48,49,43,14,0.29,2.73,24
9/13/22,Inside,FC,FCi,2,C,49,68,43,15,0.22,2.13,25
9/13/22,Inside,FC,FCi,2,C,50,53,42,15,0.28,1.45,25
9/13/22,Inside,FC,FCi,2,C,51,67,51,16,0.24,2.69,25
9/13/22,Inside,FC,FCi,2,C,52,61,45,15,0.25,1.87,25
9/13/22,Inside,FC,FCi,2,C,53,61,43,15,0.25,1.50,25
9/13/22,Inside,FC,FCi,2,C,54,69,47,17,0.25,1.46,25
9/13/22,Inside,FC,FCi,2,C,55,60,42,14,0.23,1.83,25
9/13/22,Inside,FC,FCi,2,C,56,54,45,15,0.28,2.29,25
9/13/22,Inside,FC,FCi,2,D,57,75,58,20,0.27,2.18,26
9/13/22,Inside,FC,FCi,2,D,58,88,59,19,0.22,3.26,26
9/13/22,Inside,FC,FCi,2,D,59,65,41,12,0.18,3.67,26
9/13/22,Inside,FC,FCi,2,D,60,60,50,15,0.25,3.40,26
9/13/22,Inside,FC,FCi,2,D,61,65,46,17,0.26,1.16,26
9/13/22,Inside,FC,FCi,2,D,62,68,50,14,0.21,3.79,26
9/13/22,Inside,FC,FCi,2,D,63,63,50,15,0.24,3.16,26
9/13/22,Inside,FC,FCi,2,D,64,73,52,21,0.29,0.68,26
9/13/22,Inside,FC,FCi,3,A,65,74,44,19,0.26,1.15,27
9/13/22,Inside,FC,FCi,3,A,66,60,40,16,0.27,0.69,27
9/13/22,Inside,FC,FCi,3,A,67,57,54,17,0.30,4.66,27
9/13/22,Inside,FC,FCi,3,A,68,48,36,13,0.27,1.04,27
9/13/22,Inside,FC,FCi,3,A,69,83,59,19,0.23,2.89,27
9/13/22,Inside,FC,FCi,3,A,70,70,50,16,0.23,2.50,27
9/13/22,Inside,FC,FCi,3,A,71,65,42,14,0.22,2.29,27
9/13/22,Inside,FC,FCi,3,A,72,70,45,18,0.26,0.98,27
9/13/22,Inside,FC,FCi,3,B,73,68,46,20,0.29,0.30,28
9/13/22,Inside,FC,FCi,3,B,74,72,52,18,0.25,1.83,28
9/13/22,Inside,FC,FCi,3,B,75,53,42,15,0.28,1.45,28
9/13/22,Inside,FC,FCi,3,B,76,61,49,19,0.31,1.32,28
9/13/22,Inside,FC,FCi,3,B,77,84,58,19,0.23,2.79,28
9/13/22,Inside,FC,FCi,3,B,78,80,45,16,0.20,3.76,28
9/13/22,Inside,FC,FCi,3,B,79,56,39,12,0.21,2.34,28
9/13/22,Inside,FC,FCi,3,B,80,55,45,13,0.24,3.27,28
9/13/22,Inside,FC,FCi,3,C,81,68,50,19,0.28,1.06,29
9/13/22,Inside,FC,FCi,3,C,82,82,55,20,0.24,1.75,29
9/13/22,Inside,FC,FCi,3,C,83,55,45,15,0.27,2.17,29
9/13/22,Inside,FC,FCi,3,C,84,74,50,15,0.20,3.46,29
9/13/22,Inside,FC,FCi,3,C,85,65,45,16,0.25,1.47,29
9/13/22,Inside,FC,FCi,3,C,86,62,45,15,0.24,1.88,29
9/13/22,Inside,FC,FCi,3,C,87,47,41,15,0.32,1.96,29
9/13/22,Inside,FC,FCi,3,C,88,62,40,15,0.24,1.27,29
9/13/22,Inside,FC,FCi,3,D,89,68,55,18,0.26,2.74,30
9/13/22,Inside,FC,FCi,3,D,90,53,33,12,0.23,1.48,30
9/13/22,Inside,FC,FCi,3,D,91,62,54,18,0.29,3.16,30
9/13/22,Inside,FC,FCi,3,D,92,66,52,12,0.18,6.06,30
9/13/22,Inside,FC,FCi,3,D,93,51,44,15,0.29,2.36,30
9/13/22,Inside,FC,FCi,3,D,94,60,48,16,0.27,2.19,30
9/13/22,Inside,FC,FCi,3,D,95,43,37,11,0.26,2.75,30
9/13/22,Inside,FC,FCi,3,D,96,76,56,16,0.21,4.00,30
9/13/22,Outside,FC,FCo,1,A,1,80,58,19,0.24,2.61,4
9/13/22,Outside,FC,FCo,1,A,2,65,52,14,0.22,4.40,4
9/13/22,Outside,FC,FCo,1,A,3,49,46,12,0.24,5.28,4
9/13/22,Outside,FC,FCo,1,A,4,64,50,17,0.27,2.02,4
9/13/22,Outside,FC,FCo,1,A,5,52,49,14,0.27,4.89,4
9/13/22,Outside,FC,FCo,1,A,6,51,46,13,0.25,4.22,4
9/13/22,Outside,FC,FCo,1,A,7,72,56,19,0.26,2.27,4
9/13/22,Outside,FC,FCo,1,A,8,51,48,14,0.27,4.61,4
9/13/22,Outside,FC,FCo,1,B,9,72,59,12,0.17,8.57,5
9/13/22,Outside,FC,FCo,1,B,10,61,52,17,0.28,2.98,5
9/13/22,Outside,FC,FCo,1,B,11,52,49,17,0.33,3.57,5
9/13/22,Outside,FC,FCo,1,B,12,72,60,16,0.22,5.41,5
9/13/22,Outside,FC,FCo,1,B,13,75,52,20,0.27,1.04,5
9/13/22,Outside,FC,FCo,1,B,14,90,62,16,0.18,6.21,5
9/13/22,Outside,FC,FCo,1,B,15,66,51,21,0.32,0.85,5
9/13/22,Outside,FC,FCo,1,B,16,65,49,15,0.23,2.81,5
9/13/22,Outside,FC,FCo,1,C,17,72,58,18,0.25,3.38,6
9/13/22,Outside,FC,FCo,1,C,18,52,47,16,0.31,3.01,6
9/13/22,Outside,FC,FCo,1,C,19,66,52,14,0.21,4.36,6
9/13/22,Outside,FC,FCo,1,C,20,49,45,13,0.27,4.13,6
9/13/22,Outside,FC,FCo,1,C,21,82,56,18,0.22,2.97,6
9/13/22,Outside,FC,FCo,1,C,22,66,50,20,0.30,0.85,6
9/13/22,Outside,FC,FCo,1,C,23,58,49,17,0.29,2.33,6
9/13/22,Outside,FC,FCo,1,C,24,71,42,18,0.25,1.20,6
9/13/22,Outside,FC,FCo,1,D,25,71,50,20,0.28,0.72,7
9/13/22,Outside,FC,FCo,1,D,26,69,51,16,0.23,2.68,7
9/13/22,Outside,FC,FCo,1,D,27,67,54,18,0.27,2.51,7
9/13/22,Outside,FC,FCo,1,D,28,57,50,14,0.25,4.40,7
9/13/22,Outside,FC,FCo,1,D,29,85,59,17,0.20,4.39,7
9/13/22,Outside,FC,FCo,1,D,30,51,50,16,0.31,4.69,7
9/13/22,Outside,FC,FCo,1,D,31,80,56,20,0.25,1.74,7
9/13/22,Outside,FC,FCo,1,D,32,72,61,20,0.28,3.41,7
9/13/22,Outside,FC,FCo,2,A,33,75,51,21,0.28,0.61,8
9/13/22,Outside,FC,FCo,2,A,34,78,49,14,0.18,4.72,8
9/13/22,Outside,FC,FCo,2,A,35,80,55,21,0.26,1.19,8
9/13/22,Outside,FC,FCo,2,A,36,68,50,17,0.25,1.90,8
9/13/22,Outside,FC,FCo,2,A,37,65,53,19,0.29,2.00,8
9/13/22,Outside,FC,FCo,2,A,38,87,52,20,0.23,2.32,8
9/13/22,Outside,FC,FCo,2,A,39,69,57,16,0.23,4.51,8
9/13/22,Outside,FC,FCo,2,A,40,56,50,17,0.30,3.07,8
9/13/22,Outside,FC,FCo,2,B,41,47,40,13,0.28,2.32,9
9/13/22,Outside,FC,FCo,2,B,42,89,57,20,0.22,2.61,9
9/13/22,Outside,FC,FCo,2,B,43,64,45,16,0.25,1.42,9
9/13/22,Outside,FC,FCo,2,B,44,63,53,17,0.27,3.08,9
9/13/22,Outside,FC,FCo,2,B,45,73,52,24,0.33,0.17,9
9/13/22,Outside,FC,FCo,2,B,46,65,55,23,0.35,1.75,9
9/13/22,Outside,FC,FCo,2,B,47,67,55,16,0.24,3.95,9
9/13/22,Outside,FC,FCo,2,B,48,41,38,10,0.24,4.19,9
9/13/22,Outside,FC,FCo,2,C,49,52,48,16,0.31,3.45,10
9/13/22,Outside,FC,FCo,2,C,50,66,45,15,0.23,2.07,10
9/13/22,Outside,FC,FCo,2,C,51,65,47,20,0.31,0.40,10
9/13/22,Outside,FC,FCo,2,C,52,76,49,23,0.30,0.17,10
9/13/22,Outside,FC,FCo,2,C,53,62,46,16,0.26,1.58,10
9/13/22,Outside,FC,FCo,2,C,54,70,52,17,0.24,2.34,10
9/13/22,Outside,FC,FCo,2,C,55,55,43,14,0.25,2.04,10
9/13/22,Outside,FC,FCo,2,C,56,56,47,16,0.29,2.30,10
9/13/22,Outside,FC,FCo,2,D,57,68,51,12,0.18,5.76,11
9/13/22,Outside,FC,FCo,2,D,58,70,59,17,0.24,4.53,11
9/13/22,Outside,FC,FCo,2,D,59,73,53,21,0.29,0.83,11
9/13/22,Outside,FC,FCo,2,D,60,55,52,16,0.29,4.63,11
9/13/22,Outside,FC,FCo,2,D,61,67,52,18,0.27,1.93,11
9/13/22,Outside,FC,FCo,2,D,62,70,47,15,0.21,2.67,11
9/13/22,Outside,FC,FCo,2,D,63,68,49,17,0.25,1.71,11
9/13/22,Outside,FC,FCo,2,D,64,63,51,15,0.24,3.49,11
9/13/22,Outside,FC,FCo,3,A,65,72,55,19,0.26,2.01,12
9/13/22,Outside,FC,FCo,3,A,66,69,57,20,0.29,2.42,12
9/13/22,Outside,FC,FCo,3,A,67,51,44,17,0.33,1.79,12
9/13/22,Outside,FC,FCo,3,A,68,58,47,14,0.24,3.11,12
9/13/22,Outside,FC,FCo,3,A,69,62,48,14,0.23,3.23,12
9/13/22,Outside,FC,FCo,3,A,70,53,41,14,0.26,1.60,12
9/13/22,Outside,FC,FCo,3,A,71,52,45,12,0.23,4.28,12
9/13/22,Outside,FC,FCo,3,A,72,55,51,15,0.27,4.64,12
9/13/22,Outside,FC,FCo,3,B,73,74,50,18,0.24,1.63,13
9/13/22,Outside,FC,FCo,3,B,74,48,46,13,0.27,4.87,13
9/13/22,Outside,FC,FCo,3,B,75,59,40,17,0.29,0.34,13
9/13/22,Outside,FC,FCo,3,B,76,62,47,15,0.24,2.33,13
9/13/22,Outside,FC,FCo,3,B,77,56,53,16,0.29,4.88,13
9/13/22,Outside,FC,FCo,3,B,78,56,50,16,0.29,3.48,13
9/13/22,Outside,FC,FCo,3,B,79,67,57,17,0.25,4.10,13
9/13/22,Outside,FC,FCo,3,B,80,64,45,15,0.23,1.94,13
9/13/22,Outside,FC,FCo,3,C,81,42,34,10,0.24,2.33,14
9/13/22,Outside,FC,FCo,3,C,82,63,52,17,0.27,2.73,14
9/13/22,Outside,FC,FCo,3,C,83,60,51,16,0.27,3.23,14
9/13/22,Outside,FC,FCo,3,C,84,65,54,18,0.28,2.72,14
9/13/22,Outside,FC,FCo,3,C,85,51,44,18,0.35,1.64,14
9/13/22,Outside,FC,FCo,3,C,86,70,52,19,0.27,1.40,14
9/13/22,Outside,FC,FCo,3,C,87,61,45,16,0.26,1.39,14
9/13/22,Outside,FC,FCo,3,C,88,65,46,16,0.25,1.61,14
9/13/22,Outside,FC,FCo,3,D,89,73,60,17,0.23,4.61,15
9/13/22,Outside,FC,FCo,3,D,90,67,49,17,0.25,1.70,15
9/13/22,Outside,FC,FCo,3,D,91,68,60,16,0.24,5.89,15
9/13/22,Outside,FC,FCo,3,D,92,53,52,15,0.28,5.67,15
9/13/22,Outside,FC,FCo,3,D,93,83,61,22,0.27,1.74,15
9/13/22,Outside,FC,FCo,3,D,94,63,47,18,0.29,0.98,15
9/13/22,Outside,FC,FCo,3,D,95,77,52,23,0.30,0.26,15
9/13/22,Outside,FC,FCo,3,D,96,53,45,15,0.28,2.42,15
10/17/22,Inside,BP,BPi,,,1,71,54,17,0.24,2.82,BPi
10/17/22,Inside,BP,BPi,,,2,80,53,22,0.28,0.68,BPi
10/17/22,Inside,BP,BPi,,,3,70,48,19,0.27,0.80,BPi
10/17/22,Inside,BP,BPi,,,4,60,41,16,0.27,0.77,BPi
10/17/22,Inside,BP,BPi,,,5,85,50,18,0.21,3.17,BPi
10/17/22,Inside,BP,BPi,,,6,68,48,17,0.25,1.54,BPi
10/17/22,Inside,BP,BPi,,,7,71,48,19,0.27,0.84,BPi
10/17/22,Inside,BP,BPi,,,8,70,50,20,0.29,0.71,BPi
10/17/22,Inside,BP,BPi,,,9,69,44,16,0.23,1.74,BPi
10/17/22,Inside,BP,BPi,,,10,79,51,20,0.25,1.23,BPi
10/17/22,Inside,BP,BPi,,,11,65,59,18,0.28,4.74,BPi
10/17/22,Inside,BP,BPi,,,12,54,43,18,0.33,0.85,BPi
10/17/22,Inside,BP,BPi,,,13,76,60,20,0.26,2.67,BPi
10/17/22,Inside,BP,BPi,,,14,76,55,21,0.28,1.11,BPi
10/17/22,Inside,BP,BPi,,,15,51,43,17,0.33,1.46,BPi
10/17/22,Inside,BP,BPi,,,16,72,54,20,0.28,1.37,BPi
10/17/22,Inside,BP,BPi,,,17,76,57,20,0.26,1.90,BPi
10/17/22,Inside,BP,BPi,,,18,75,60,21,0.28,2.31,BPi
10/17/22,Inside,BP,BPi,,,19,85,59,28,0.33,0.08,BPi
10/17/22,Inside,BP,BPi,,,20,43,32,13,0.30,0.45,BPi
10/17/22,Inside,BP,BPi,,,21,74,47,16,0.22,2.53,BPi
10/17/22,Inside,BP,BPi,,,22,83,53,20,0.24,1.72,BPi
10/17/22,Inside,BP,BPi,,,23,65,43,18,0.28,0.52,BPi
10/17/22,Inside,BP,BPi,,,24,73,48,19,0.26,0.97,BPi
10/17/22,Inside,BP,BPi,,,25,63,49,18,0.29,1.42,BPi
10/17/22,Inside,BP,BPi,,,26,76,58,22,0.29,1.36,BPi
